group,status,lca_node,member_count,extra_nodes,missing_nodes,subgroups,extra_count,missing_count,polytomy_details
Marinifilum,monophyletic,internal_64,8,,,,0,0,
Mariniflexile,monophyletic,internal_69,15,,,,0,0,
Marinihelvus,monophyletic,internal_32,10,,,,0,0,
Marinilabilia,monophyletic,internal_61,9,,,,0,0,
Marinilactibacillus,monophyletic,internal_40,7,,,,0,0,
Marinimicrobium,monophyletic,internal_51,6,,,,0,0,
Marinimicrococcus,monophyletic,internal_42,2,,,,0,0,
Marininema,monophyletic,internal_30,2,,,,0,0,
Mariniphaga,monophyletic,internal_67,22,,,,0,0,
Mariniplasma,monophyletic,internal_26,8,,,,0,0,
Marinirhabdus,monophyletic,internal_55,9,,,,0,0,
Marinisoma,monophyletic,internal_25,38,,,,0,0,
Marinitenerispora,monophyletic,internal_41,2,,,,0,0,
Marinitoga,monophyletic,internal_18,7,,,,0,0,
Marinobacter,monophyletic,internal_40,191,,,,0,0,
Marinobacter_A,monophyletic,internal_40,6,,,,0,0,
Marinobacterium,monophyletic,internal_41,16,,,,0,0,
Marinobacterium_A,monophyletic,internal_40,9,,,,0,0,
Marinobacterium_C,monophyletic,internal_43,4,,,,0,0,
Marinobacterium_D,monophyletic,internal_42,9,,,,0,0,
Marinobacterium_E,monophyletic,internal_42,9,,,,0,0,
Marinococcus,monophyletic,internal_43,5,,,,0,0,
Marinomonas,monophyletic,internal_37,64,,,,0,0,
Marinoscillum,monophyletic,internal_49,14,,,,0,0,
Marinospirillum,monophyletic,internal_40,13,,,,0,0,
Marinovum,monophyletic,internal_65,6,,,,0,0,
Mariprofundus,monophyletic,internal_24,37,,,,0,0,
Marisalimonas,monophyletic,internal_30,45,,,,0,0,
Marisediminicola,monophyletic,internal_55,11,,,,0,0,
Marisimplicoccus,monophyletic,internal_47,34,,,,0,0,
Marispirochaeta,monophyletic,internal_24,6,,,,0,0,
Maritalea,monophyletic,internal_34,9,,,,0,0,
Marithrix,monophyletic,internal_35,2,,,,0,0,
Maritimibacter,monophyletic,internal_62,10,,,,0,0,
Marivariicella,monophyletic,internal_48,8,,,,0,0,
Marivibrio,monophyletic,internal_37,3,,,,0,0,
Marivirga,monophyletic,internal_40,20,,,,0,0,
Marivita,monophyletic,internal_66,28,,,,0,0,
Marivivens,monophyletic,internal_71,13,,,,0,0,
Marixanthomonas,monophyletic,internal_55,8,,,,0,0,
Marmoricola,monophyletic,internal_45,103,,,,0,0,
Marmoricola_A,monophyletic,internal_42,27,,,,0,0,
Marnyiella,monophyletic,internal_60,6,,,,0,0,
Martelella,monophyletic,internal_40,14,,,,0,0,
Marvinbryantia,monophyletic,internal_46,24,,,,0,0,
Massilibacteroides,monophyletic,internal_70,5,,,,0,0,
Massiliimalia,monophyletic,internal_45,8,,,,0,0,
Massilioclostridium,monophyletic,internal_42,3,,,,0,0,
Massilistercora,monophyletic,internal_46,3,,,,0,0,
Mastigocoleus,monophyletic,internal_33,2,,,,0,0,
Mawsoniella,monophyletic,internal_16,2,,,,0,0,
Mayfieldus,monophyletic,internal_26,9,,,,0,0,
MedAcidi-G1,monophyletic,internal_37,11,,,,0,0,
MedAcidi-G2B,monophyletic,internal_37,10,,,,0,0,
MedAcidi-G3,monophyletic,internal_41,9,,,,0,0,
Mediannikoviicoccus,monophyletic,internal_36,6,,,,0,0,
Mediterraneibacter,monophyletic,internal_49,74,,,,0,0,
Mediterraneibacter_A,monophyletic,internal_45,3,,,,0,0,
Megaera,monophyletic,internal_33,8,,,,0,0,
Megaera_A,monophyletic,internal_33,28,,,,0,0,
Megalodesulfovibrio,monophyletic,internal_24,2,,,,0,0,
Megamonas,monophyletic,internal_35,7,,,,0,0,
Megasphaera,monophyletic,internal_26,36,,,,0,0,
Megasphaera_A,monophyletic,internal_26,2,,,,0,0,
Meiothermus,monophyletic,internal_19,26,,,,0,0,
Meishania,monophyletic,internal_60,4,,,,0,0,
Melaminivora,monophyletic,internal_54,9,,,,0,0,
Melghiribacillus,monophyletic,internal_42,2,,,,0,0,
Melghirimyces,monophyletic,internal_31,3,,,,0,0,
Melioribacter,monophyletic,internal_38,4,,,,0,0,
Membranihabitans,monophyletic,internal_50,7,,,,0,0,
Merdibacter,monophyletic,internal_26,8,,,,0,0,
Merdicola,monophyletic,internal_46,26,,,,0,0,
Merdimonas,monophyletic,internal_49,6,,,,0,0,
Merdimorpha,monophyletic,internal_41,9,,,,0,0,
Merdinaster,monophyletic,internal_57,2,,,,0,0,
Merdiplasma,monophyletic,internal_47,19,,,,0,0,
Merdivicinus,monophyletic,internal_44,12,,,,0,0,
Merdivivens,monophyletic,internal_66,4,,,,0,0,
Merdousia,monophyletic,internal_24,31,,,,0,0,
Meridianimarinicoccus,monophyletic,internal_58,10,,,,0,0,
Mesenet,monophyletic,internal_28,4,,,,0,0,
Mesoaciditoga,monophyletic,internal_17,3,,,,0,0,
Mesobacillus,monophyletic,internal_43,26,,,,0,0,
Mesobacillus_B,monophyletic,internal_44,8,,,,0,0,
Mesobacillus_C,monophyletic,internal_44,2,,,,0,0,
Mesobacterium_A,monophyletic,internal_68,3,,,,0,0,
Mesoflavibacter,monophyletic,internal_68,3,,,,0,0,
Mesolinea,monophyletic,internal_50,71,,,,0,0,
Mesomycoplasma,monophyletic,internal_28,15,,,,0,0,
Mesomycoplasma_A,monophyletic,internal_28,6,,,,0,0,
Mesonia,monophyletic,internal_50,19,,,,0,0,
Mesoplasma,monophyletic,internal_28,7,,,,0,0,
Mesopusillimonas,monophyletic,internal_39,2,,,,0,0,
Mesorhizobium,monophyletic,internal_55,202,,,,0,0,
Mesorhizobium_A,monophyletic,internal_48,11,,,,0,0,
Mesorhizobium_B,monophyletic,internal_50,5,,,,0,0,
Mesorhizobium_G,monophyletic,internal_53,8,,,,0,0,
Mesorhizobium_K,monophyletic,internal_56,9,,,,0,0,
Mesorhizobium_L,monophyletic,internal_47,10,,,,0,0,
Mesorhizobium_M,monophyletic,internal_56,2,,,,0,0,
Mesosutterella,monophyletic,internal_32,5,,,,0,0,
Mesoterricola,monophyletic,internal_17,12,,,,0,0,
Mesotoga,monophyletic,internal_20,10,,,,0,0,
Metabacillus,monophyletic,internal_42,24,,,,0,0,
Metabacillus_B,monophyletic,internal_43,7,,,,0,0,
Metaclostridioides,monophyletic,internal_35,5,,,,0,0,
Metalachnospira,monophyletic,internal_37,12,,,,0,0,
Metallibacterium,monophyletic,internal_32,16,,,,0,0,
Metalysinibacillus,monophyletic,internal_37,3,,,,0,0,
Metamycoplasma,monophyletic,internal_26,33,,,,0,0,
Metapseudomonas,monophyletic,internal_44,21,,,,0,0,
Metarhizobium,monophyletic,internal_45,5,,,,0,0,
Metaruminococcus,monophyletic,internal_42,2,,,,0,0,
Metaruminococcus_A,monophyletic,internal_42,8,,,,0,0,
Metasolibacillus,monophyletic,internal_41,6,,,,0,0,
Methylacidimicrobium,monophyletic,internal_26,9,,,,0,0,
Methylacidiphilum,monophyletic,internal_26,5,,,,0,0,
Methylaequor,monophyletic,internal_27,16,,,,0,0,
Methylibium,monophyletic,internal_32,16,,,,0,0,
Methylicorpusculum,monophyletic,internal_41,3,,,,0,0,
Methylobacillus,monophyletic,internal_43,9,,,,0,0,
Methylobacter,monophyletic,internal_44,5,,,,0,0,
Methylobacter_A,monophyletic,internal_48,43,,,,0,0,
Methylobacter_B,monophyletic,internal_47,2,,,,0,0,
Methylobacter_C,monophyletic,internal_51,43,,,,0,0,
Methylobacterium,monophyletic,internal_45,146,,,,0,0,
Methylocaldum,monophyletic,internal_38,5,,,,0,0,
Methylocapsa,monophyletic,internal_47,58,,,,0,0,
Methyloceanibacter,monophyletic,internal_36,117,,,,0,0,
Methylococcus,monophyletic,internal_37,8,,,,0,0,
Methylocystis,monophyletic,internal_46,78,,,,0,0,
Methyloferula,monophyletic,internal_45,2,,,,0,0,
Methylogaea,monophyletic,internal_34,2,,,,0,0,
Methyloglobulus,monophyletic,internal_46,17,,,,0,0,
Methylohalobius,monophyletic,internal_32,14,,,,0,0,
Methylohalomonas,monophyletic,internal_32,3,,,,0,0,
Methyloligella,monophyletic,internal_36,4,,,,0,0,
Methylomagnum,monophyletic,internal_39,2,,,,0,0,
Methylomarinum,monophyletic,internal_43,13,,,,0,0,
Methylomicrobium,monophyletic,internal_45,7,,,,0,0,
Methylomirabilis,monophyletic,internal_23,20,,,,0,0,
Methylomonas,monophyletic,internal_43,45,,,,0,0,
Methylonatrum,monophyletic,internal_28,5,,,,0,0,
Methylophaga,monophyletic,internal_31,37,,,,0,0,
Methylophilus,monophyletic,internal_48,41,,,,0,0,
Methylophosphatis,monophyletic,internal_36,3,,,,0,0,
Methylopila,monophyletic,internal_36,19,,,,0,0,
Methyloprofundus,monophyletic,internal_38,27,,,,0,0,
Methylopumilus,monophyletic,internal_44,19,,,,0,0,
Methylopumilus_A,monophyletic,internal_44,17,,,,0,0,
Methyloradius,monophyletic,internal_43,2,,,,0,0,
Methylosinus,monophyletic,internal_46,14,,,,0,0,
Methylotenera,monophyletic,internal_45,93,,,,0,0,
Methylotenera_A,monophyletic,internal_48,47,,,,0,0,
Methylotetracoccus,monophyletic,internal_36,5,,,,0,0,
Methylotuvimicrobium,monophyletic,internal_43,6,,,,0,0,
Methyloversatilis,monophyletic,internal_35,21,,,,0,0,
Methylovirgula,monophyletic,internal_44,31,,,,0,0,
Methylovorus,monophyletic,internal_43,4,,,,0,0,
Methylovulum,monophyletic,internal_51,22,,,,0,0,
Methylumidiphilus,monophyletic,internal_38,10,,,,0,0,
Mf105b01,monophyletic,internal_41,17,,,,0,0,
Micavibrio,monophyletic,internal_39,7,,,,0,0,
Micavibrio_A,monophyletic,internal_39,15,,,,0,0,
Micavibrio_B,monophyletic,internal_35,7,,,,0,0,
Micavibrio_C,monophyletic,internal_39,7,,,,0,0,
Microaceticoccus,monophyletic,internal_34,3,,,,0,0,
Microbacter,monophyletic,internal_65,12,,,,0,0,
Microbacterium,monophyletic,internal_52,593,,,,0,0,
Microbaculum,monophyletic,internal_38,6,,,,0,0,
Microbispora,monophyletic,internal_42,21,,,,0,0,
Microbulbifer,monophyletic,internal_43,58,,,,0,0,
Microcella,monophyletic,internal_56,43,,,,0,0,
Micrococcoides,monophyletic,internal_47,2,,,,0,0,
Micrococcus,monophyletic,internal_49,13,,,,0,0,
Microcoleus,monophyletic,internal_25,79,,,,0,0,
Microcosmobacter,monophyletic,internal_67,2,,,,0,0,
Microcystis,monophyletic,internal_36,17,,,,0,0,
Microlunatus,monophyletic,internal_37,126,,,,0,0,
Micromonospora,monophyletic,internal_48,275,,,,0,0,
Micromonospora_E,monophyletic,internal_43,9,,,,0,0,
Micromonospora_G,monophyletic,internal_44,6,,,,0,0,
Micromonospora_H,monophyletic,internal_45,2,,,,0,0,
Micromonospora_I,monophyletic,internal_44,2,,,,0,0,
Micropelagius,monophyletic,internal_28,6,,,,0,0,
Micropruina,monophyletic,internal_46,22,,,,0,0,
Microsaccharimonas,monophyletic,internal_40,40,,,,0,0,
Microscilla,monophyletic,internal_39,5,,,,0,0,
Microseira,monophyletic,internal_25,5,,,,0,0,
Microsyncoccus,monophyletic,internal_34,9,,,,0,0,
Microterricola,monophyletic,internal_56,7,,,,0,0,
Microtetraspora,monophyletic,internal_39,4,,,,0,0,
Microthrix,monophyletic,internal_31,4,,,,0,0,
Microvirga,monophyletic,internal_44,76,,,,0,0,
Midichloria,monophyletic,internal_25,3,,,,0,0,
Mikella,monophyletic,internal_44,2,,,,0,0,
Miltoncostaea,monophyletic,internal_27,19,,,,0,0,
Miniphocaeibacter,monophyletic,internal_36,4,,,,0,0,
Minisyncoccus,monophyletic,internal_36,7,,,,0,0,
Minthomonas,monophyletic,internal_69,4,,,,0,0,
Minthosoma,monophyletic,internal_73,59,,,,0,0,
Minthousia,monophyletic,internal_65,7,,,,0,0,
Minusculum,monophyletic,internal_54,4,,,,0,0,
Minwuia,monophyletic,internal_37,12,,,,0,0,
Mitsuokella,monophyletic,internal_48,6,,,,0,0,
Mixta,monophyletic,internal_52,9,,,,0,0,
Mizugakiibacter,monophyletic,internal_32,2,,,,0,0,
MnB-11,monophyletic,internal_38,3,,,,0,0,
MnTg02,monophyletic,internal_34,2,,,,0,0,
MnTg04,monophyletic,internal_33,7,,,,0,0,
Moanibacter,monophyletic,internal_26,3,,,,0,0,
Mobilicoccus,monophyletic,internal_41,6,,,,0,0,
Mobilisporobacter,monophyletic,internal_44,2,,,,0,0,
Mobilitalea,monophyletic,internal_34,82,,,,0,0,
Mobiluncus,monophyletic,internal_54,11,,,,0,0,
Modestobacter,monophyletic,internal_33,29,,,,0,0,
Modicisalibacter,monophyletic,internal_42,17,,,,0,0,
Moduliflexus,monophyletic,internal_20,4,,,,0,0,
Moellerella,monophyletic,internal_45,2,,,,0,0,
Mogibacterium,monophyletic,internal_45,9,,,,0,0,
Mogibacterium_A,monophyletic,internal_46,9,,,,0,0,
Moheibacter,monophyletic,internal_47,21,,,,0,0,
Monashia,monophyletic,internal_48,4,,,,0,0,
Mongoliibacter,monophyletic,internal_48,2,,,,0,0,
Mongoliitalea,monophyletic,internal_48,2,,,,0,0,
Monoglobus,monophyletic,internal_36,17,,,,0,0,
Moorena,monophyletic,internal_27,7,,,,0,0,
Mor1,monophyletic,internal_20,2,,,,0,0,
Moraxella,monophyletic,internal_43,42,,,,0,0,
Morganella,monophyletic,internal_44,9,,,,0,0,
Moritella,monophyletic,internal_37,13,,,,0,0,
Moryella,monophyletic,internal_44,13,,,,0,0,
Motilibacter,monophyletic,internal_34,2,,,,0,0,
Motilibacter_A,monophyletic,internal_34,2,,,,0,0,
Motilimonas,monophyletic,internal_37,5,,,,0,0,
Motiliproteus,monophyletic,internal_38,20,,,,0,0,
Mt11,monophyletic,internal_33,2,,,,0,0,
Mucilaginibacter,monophyletic,internal_56,229,,,,0,0,
Mucilaginibacter_A,monophyletic,internal_56,12,,,,0,0,
Mucinivorans,monophyletic,internal_58,16,,,,0,0,
Mucisphaera,monophyletic,internal_31,3,,,,0,0,
Mucispirillum,monophyletic,internal_19,13,,,,0,0,
Muellerivita,monophyletic,internal_18,2,,,,0,0,
Multiplicimicrobium,monophyletic,internal_30,5,,,,0,0,
Multivorans,monophyletic,internal_18,42,,,,0,0,
Mumia,monophyletic,internal_44,8,,,,0,0,
Murdochiella,monophyletic,internal_40,7,,,,0,0,
Muribaculum,monophyletic,internal_76,31,,,,0,0,
Muricomes,monophyletic,internal_52,5,,,,0,0,
Muriicola,monophyletic,internal_58,22,,,,0,0,
Muriiphilus,monophyletic,internal_62,2,,,,0,0,
Mxb001,monophyletic,internal_40,29,,,,0,0,
Mycalebacterium,monophyletic,internal_18,6,,,,0,0,
Myceligenerans,monophyletic,internal_51,5,,,,0,0,
Mycetocola,monophyletic,internal_57,4,,,,0,0,
Mycetocola_A,monophyletic,internal_55,12,,,,0,0,
Mycetocola_B,monophyletic,internal_57,2,,,,0,0,
Mycetohabitans,monophyletic,internal_31,9,,,,0,0,
Mycoavidus,monophyletic,internal_29,6,,,,0,0,
Mycobacterium,monophyletic,internal_39,850,,,,0,0,
Mycoplana,monophyletic,internal_46,10,,,,0,0,
Mycoplasma,monophyletic,internal_27,9,,,,0,0,
Mycoplasma_H,monophyletic,internal_27,3,,,,0,0,
Mycoplasma_K,monophyletic,internal_23,5,,,,0,0,
Mycoplasma_L,monophyletic,internal_23,13,,,,0,0,
Mycoplasma_N,monophyletic,internal_20,2,,,,0,0,
Mycoplasma_O,monophyletic,internal_26,2,,,,0,0,
Mycoplasmoides,monophyletic,internal_21,12,,,,0,0,
Mycoplasmopsis,monophyletic,internal_27,76,,,,0,0,
Mycoplasmopsis_B,monophyletic,internal_26,4,,,,0,0,
Mycosynbacter,monophyletic,internal_42,6,,,,0,0,
Myxacorys,monophyletic,internal_27,3,,,,0,0,
Myxococcus,monophyletic,internal_33,32,,,,0,0,
N074bin45,monophyletic,internal_22,6,,,,0,0,
N074bin48,monophyletic,internal_20,2,,,,0,0,
N075bin62,monophyletic,internal_42,2,,,,0,0,
NAK19,monophyletic,internal_53,7,,,,0,0,
NAK82,monophyletic,internal_31,6,,,,0,0,
NAT127,monophyletic,internal_48,6,,,,0,0,
NBLH01,monophyletic,internal_57,12,,,,0,0,
NBLK01,monophyletic,internal_22,2,,,,0,0,
NBML01,monophyletic,internal_28,9,,,,0,0,
NC2004,monophyletic,internal_40,8,,,,0,0,
NCED01,monophyletic,internal_39,3,,,,0,0,
NCEH01,monophyletic,internal_43,7,,,,0,0,
NHYM01,monophyletic,internal_23,10,,,,0,0,
NHYN01,monophyletic,internal_24,6,,,,0,0,
NIC37A-2,monophyletic,internal_38,15,,,,0,0,
NICIL-2,monophyletic,internal_32,8,,,,0,0,
NIES-3974,monophyletic,internal_33,2,,,,0,0,
NIES-981,monophyletic,internal_33,32,,,,0,0,
NIOZ-UU13,monophyletic,internal_37,23,,,,0,0,
NIOZ-UU35,monophyletic,internal_52,14,,,,0,0,
NK3A76,monophyletic,internal_46,7,,,,0,0,
NK4A136,monophyletic,internal_51,45,,,,0,0,
NK4A144,monophyletic,internal_55,47,,,,0,0,
NMUJ01,monophyletic,internal_20,3,,,,0,0,
NORP110,monophyletic,internal_56,3,,,,0,0,
NORP139,monophyletic,internal_42,2,,,,0,0,
NORP154,monophyletic,internal_46,3,,,,0,0,
NORP181,monophyletic,internal_71,3,,,,0,0,
NORP23,monophyletic,internal_42,19,,,,0,0,
NORP233,monophyletic,internal_28,3,,,,0,0,
NORP240,monophyletic,internal_45,8,,,,0,0,
NORP259,monophyletic,internal_39,7,,,,0,0,
NORP267,monophyletic,internal_29,3,,,,0,0,
NORP294,monophyletic,internal_44,7,,,,0,0,
NORP309,monophyletic,internal_29,15,,,,0,0,
NORP312,monophyletic,internal_41,3,,,,0,0,
NORP324,monophyletic,internal_33,6,,,,0,0,
NORP342,monophyletic,internal_25,3,,,,0,0,
NORP36,monophyletic,internal_24,5,,,,0,0,
NP936,monophyletic,internal_27,5,,,,0,0,
NPL-UPA2,monophyletic,internal_16,2,,,,0,0,
NS-11,monophyletic,internal_25,4,,,,0,0,
NS-12,monophyletic,internal_27,7,,,,0,0,
NS-7,monophyletic,internal_30,3,,,,0,0,
NVQY01,monophyletic,internal_70,5,,,,0,0,
NVTR01,monophyletic,internal_56,8,,,,0,0,
NZ13-RE01,monophyletic,internal_15,5,,,,0,0,
NZQO01,monophyletic,internal_56,2,,,,0,0,
NZWG01,monophyletic,internal_37,6,,,,0,0,
Naasia,monophyletic,internal_51,11,,,,0,0,
Nafulsella,monophyletic,internal_40,3,,,,0,0,
Naka2016,monophyletic,internal_31,10,,,,0,0,
Nakamurella,monophyletic,internal_31,77,,,,0,0,
Namhaeicola,monophyletic,internal_49,15,,,,0,0,
Nanchangia,monophyletic,internal_55,3,,,,0,0,
Nanhaiella,monophyletic,internal_40,2,,,,0,0,
Nannocystis,monophyletic,internal_27,11,,,,0,0,
Nanogingivalis,monophyletic,internal_36,37,,,,0,0,
Nanopelagicus,monophyletic,internal_38,38,,,,0,0,
Nanoperiomorbus,monophyletic,internal_40,86,,,,0,0,
Nanosynbacter,monophyletic,internal_40,135,,,,0,0,
Nanosyncoccus,monophyletic,internal_42,373,,,,0,0,
NaphS2,monophyletic,internal_31,11,,,,0,0,
Nardonella,monophyletic,internal_56,4,,,,0,0,
Natranaerobius,monophyletic,internal_22,2,,,,0,0,
Natranaerofaba,monophyletic,internal_20,2,,,,0,0,
Natranaerovirga,monophyletic,internal_30,2,,,,0,0,
Natroniella,monophyletic,internal_18,3,,,,0,0,
Natronocella,monophyletic,internal_29,2,,,,0,0,
Natronoflexus,monophyletic,internal_62,2,,,,0,0,
Natronomicrosphaera,monophyletic,internal_33,2,,,,0,0,
Natronospira,monophyletic,internal_29,3,,,,0,0,
Natronospirillum,monophyletic,internal_43,3,,,,0,0,
Natronosporangium,monophyletic,internal_39,10,,,,0,0,
Naumannella,monophyletic,internal_40,2,,,,0,0,
Nautilia,monophyletic,internal_18,6,,,,0,0,
Necropsobacter,monophyletic,internal_48,3,,,,0,0,
Negativibacillus,monophyletic,internal_39,17,,,,0,0,
Negativicoccus,monophyletic,internal_27,4,,,,0,0,
Neiella,monophyletic,internal_38,3,,,,0,0,
Neisseria,monophyletic,internal_45,100,,,,0,0,
Nemesobacter,monophyletic,internal_20,36,,,,0,0,
Nemorincola,monophyletic,internal_53,53,,,,0,0,
Neoanaerotignum,monophyletic,internal_36,3,,,,0,0,
Neoanaerotignum_A,monophyletic,internal_37,9,,,,0,0,
Neobacillus,monophyletic,internal_46,90,,,,0,0,
Neobacillus_A,monophyletic,internal_45,4,,,,0,0,
Neochlamydia,monophyletic,internal_29,6,,,,0,0,
Neochristensenella,monophyletic,internal_29,3,,,,0,0,
Neoclostridium,monophyletic,internal_36,7,,,,0,0,
Neoehrlichia,monophyletic,internal_29,2,,,,0,0,
Neofamilia,monophyletic,internal_35,8,,,,0,0,
Neolewinella,monophyletic,internal_55,47,,,,0,0,
Neomegalonema,monophyletic,internal_30,2,,,,0,0,
Neomesorhizobium,monophyletic,internal_54,5,,,,0,0,
Neomicrococcus,monophyletic,internal_48,2,,,,0,0,
Neomoorella,monophyletic,internal_34,13,,,,0,0,
Neopusillimonas,monophyletic,internal_35,9,,,,0,0,
Neorhizobium,monophyletic,internal_47,84,,,,0,0,
Neorickettsia,monophyletic,internal_29,4,,,,0,0,
Neoroseomonas,monophyletic,internal_38,55,,,,0,0,
Neotabrizicola,monophyletic,internal_60,2,,,,0,0,
Neotamlana,monophyletic,internal_71,4,,,,0,0,
Nephthysia,monophyletic,internal_17,4,,,,0,0,
Neptunicella,monophyletic,internal_44,4,,,,0,0,
Neptunichlamydia,monophyletic,internal_24,17,,,,0,0,
Neptuniibacter,monophyletic,internal_44,23,,,,0,0,
Neptunitalea,monophyletic,internal_52,2,,,,0,0,
Neptunomonas,monophyletic,internal_42,12,,,,0,0,
Nereida,monophyletic,internal_62,4,,,,0,0,
Nesterenkonia,monophyletic,internal_48,37,,,,0,0,
Nevskia,monophyletic,internal_35,25,,,,0,0,
Niabella,monophyletic,internal_60,35,,,,0,0,
Niallia,monophyletic,internal_42,18,,,,0,0,
Niastella,monophyletic,internal_50,14,,,,0,0,
Nibrella,monophyletic,internal_41,2,,,,0,0,
Nibribacter,monophyletic,internal_41,18,,,,0,0,
Nibricoccus,monophyletic,internal_34,5,,,,0,0,
Nicoliella,monophyletic,internal_45,3,,,,0,0,
Nioella,monophyletic,internal_60,9,,,,0,0,
Nisaea,monophyletic,internal_30,10,,,,0,0,
Nitratidesulfovibrio,monophyletic,internal_26,2,,,,0,0,
Nitratifractor,monophyletic,internal_21,16,,,,0,0,
Nitratireductor,monophyletic,internal_46,12,,,,0,0,
Nitratiruptor,monophyletic,internal_19,16,,,,0,0,
Nitricoxidireducens,monophyletic,internal_41,10,,,,0,0,
Nitricoxidivorans,monophyletic,internal_41,2,,,,0,0,
Nitricultor,monophyletic,internal_18,2,,,,0,0,
Nitriliruptor,monophyletic,internal_35,5,,,,0,0,
Nitrincola,monophyletic,internal_40,13,,,,0,0,
Nitrobacter,monophyletic,internal_46,23,,,,0,0,
Nitrobium,monophyletic,internal_33,3,,,,0,0,
Nitrococcus,monophyletic,internal_31,5,,,,0,0,
Nitrogeniibacter,monophyletic,internal_36,16,,,,0,0,
Nitrohelix,monophyletic,internal_26,3,,,,0,0,
Nitrolancea,monophyletic,internal_28,3,,,,0,0,
Nitromaritima,monophyletic,internal_27,11,,,,0,0,
Nitronauta,monophyletic,internal_25,3,,,,0,0,
Nitronereus,monophyletic,internal_29,7,,,,0,0,
Nitrosacidococcus,monophyletic,internal_29,2,,,,0,0,
Nitrosococcus,monophyletic,internal_28,4,,,,0,0,
Nitrosomonas,monophyletic,internal_39,121,,,,0,0,
Nitrosophilus_A,monophyletic,internal_19,5,,,,0,0,
Nitrosospira,monophyletic,internal_40,43,,,,0,0,
Nitrospina,monophyletic,internal_26,4,,,,0,0,
Nitrospira_A,monophyletic,internal_34,39,,,,0,0,
Nitrospira_C,monophyletic,internal_35,33,,,,0,0,
Nitrospira_D,monophyletic,internal_34,134,,,,0,0,
Nitrospira_E,monophyletic,internal_28,50,,,,0,0,
Nitrospira_G,monophyletic,internal_28,4,,,,0,0,
Nitrospirillum,monophyletic,internal_29,10,,,,0,0,
Nitrosymbiomonas,monophyletic,internal_32,2,,,,0,0,
Nitrotoga,monophyletic,internal_41,35,,,,0,0,
Niveibacterium,monophyletic,internal_34,11,,,,0,0,
Niveispirillum,monophyletic,internal_31,16,,,,0,0,
Njordibacter,monophyletic,internal_39,25,,,,0,0,
Nocardia,monophyletic,internal_40,267,,,,0,0,
Nocardioides,monophyletic,internal_45,570,,,,0,0,
Nocardioides_A,monophyletic,internal_45,3,,,,0,0,
Nocardioides_B,monophyletic,internal_42,50,,,,0,0,
Nocardioides_C,monophyletic,internal_43,27,,,,0,0,
Nocardiopsis,monophyletic,internal_34,51,,,,0,0,
Nocardiopsis_A,monophyletic,internal_36,7,,,,0,0,
Nocardiopsis_B,monophyletic,internal_38,3,,,,0,0,
Nocardiopsis_C,monophyletic,internal_37,3,,,,0,0,
Noda2021,monophyletic,internal_20,2,,,,0,0,
Nodosilinea,monophyletic,internal_29,53,,,,0,0,
Nodularia,monophyletic,internal_39,11,,,,0,0,
Nonlabens,monophyletic,internal_48,39,,,,0,0,
Nonomuraea,monophyletic,internal_38,110,,,,0,0,
Nosocomiicoccus,monophyletic,internal_38,4,,,,0,0,
Nostoc,monophyletic,internal_35,127,,,,0,0,
Nostoc_B,monophyletic,internal_33,12,,,,0,0,
Nostocoides,monophyletic,internal_45,5,,,,0,0,
Nostocoides_A,monophyletic,internal_44,11,,,,0,0,
Notoacmeibacter,monophyletic,internal_40,4,,,,0,0,
Novacetimonas,monophyletic,internal_43,5,,,,0,0,
Noviherbaspirillum,monophyletic,internal_32,43,,,,0,0,
Noviherbaspirillum_A,monophyletic,internal_34,6,,,,0,0,
Noviluteimonas,monophyletic,internal_43,6,,,,0,0,
Novilysobacter,monophyletic,internal_48,18,,,,0,0,
Novilysobacter_A,monophyletic,internal_48,2,,,,0,0,
Novimethylophilus,monophyletic,internal_37,2,,,,0,0,
Novipirellula,monophyletic,internal_44,8,,,,0,0,
Novipirellula_A,monophyletic,internal_43,3,,,,0,0,
Novispirillum,monophyletic,internal_37,2,,,,0,0,
Novisyntrophococcus,monophyletic,internal_46,7,,,,0,0,
Novosphingobium,monophyletic,internal_59,376,,,,0,0,
Novosphingopyxis,monophyletic,internal_59,5,,,,0,0,
Nriv7,monophyletic,internal_19,5,,,,0,0,
Nyctobacter,monophyletic,internal_24,3,,,,0,0,
O2-01-FULL-48-27b,monophyletic,internal_38,2,,,,0,0,
O2-02-FULL-42-9,monophyletic,internal_39,2,,,,0,0,
O2-12-FULL-59-9,monophyletic,internal_28,2,,,,0,0,
OAS926,monophyletic,internal_53,2,,,,0,0,
OCS116,monophyletic,internal_28,8,,,,0,0,
OFTM10,monophyletic,internal_40,3,,,,0,0,
OFTM209,monophyletic,internal_31,2,,,,0,0,
OFTM285,monophyletic,internal_32,2,,,,0,0,
OFTM291,monophyletic,internal_22,3,,,,0,0,
OFTM34,monophyletic,internal_35,2,,,,0,0,
OFTM371,monophyletic,internal_31,2,,,,0,0,
OFTM382,monophyletic,internal_35,4,,,,0,0,
OFTM391,monophyletic,internal_30,2,,,,0,0,
OFTM59,monophyletic,internal_37,2,,,,0,0,
OFTM77,monophyletic,internal_24,2,,,,0,0,
OHK40,monophyletic,internal_30,3,,,,0,0,
OLB10,monophyletic,internal_55,7,,,,0,0,
OLB11,monophyletic,internal_42,35,,,,0,0,
OLB16,monophyletic,internal_15,4,,,,0,0,
